word,ipa,phones,confidence,commentary,g2p_output,matched
çalıştırıldığına,/tʃa.ɫɯʃ.tʰɯ.ɾɯɫ.dɯː.ˈna/,t͡ʃ a ɫ ɯ ʃ tʰ ɯ ɾ ɯ ɫ d ɯː n a,0.95,"DOĞRU KURALLAR: Kelime tümüyle kalın ünlüler [a, ɯ] içermektedir. Bu fonotaktik ortam sebebiyle içindeki 'l' sesleri kalın (karanlık) 'l' [ɫ] varyantıyla telaffuz edilir. İlk hecesi hariç hece başında yer alan ötümsüz patlayıcı 't' sesi aspire edilerek [tʰ] olarak yazılır. 'ğ' sesi iki aynı arka dar ünlü (ı-ı) arasında bulunduğundan modern konuşma dilinde düşer; önceki ünlüyü uzunlaştırır ve iki heceyi tek hece halinde kaynaştırır (-dığı -> [dɯː]). İsmin yönelme durumu (-a) eki vurgu aldığından birincil vurgu son hecededir. HATA ANALİZİ: Referans 1 vurguyu hatalı biçimde kelimenin başına (ikinci heceye) koymuş ve 'ğ' düşmesini hece sayısını düşürerek tamamen yansıtmak yerine [ɯː.ɯ] şeklinde bölmüştür. Ayrıca geçersiz bağ dokusu (t͡ʃ) kullanmıştır. Referans 2 ise ezbere yaklaşarak ünlü uyumunu (kalınlık) ihlal eden ince damaksıl (l ve [æ]) sesler ile 'ğ' harfini direkt [ɟ] haritalaması hatasını yapmıştır. Aspirasyonu da atlamıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme iki katı kural eklenmelidir: 1) 'Hece Kaynaşması (g-drop/lengthening): ""-ığı"" diziliminde ""ğ"" sesini transkripsiyondan sil, baştaki ""ı"" sesini uzun [ɯː] yapıp ardışık heceyi orijinaliyle birleştir.' 2) 'Vurgu Kuralı: Ortaç/sıfat-fiil ve iyelik ekinin ardına gelen ismin hal ekleri (yönelme -na) standart vurguyu çeker, birincil vurguyu (ˈ) daima son hece olan çekim ekine yerleştir.'",/t͡ʃa.ˈɫɯʃ.tʰɯ.ɾɯɫ.dɯː.ɯ.na/,false
çağırabilmek,/tʃaː.ɯ.ɾa.bil.ˈmæcʰ/,t͡ʃ aː ɯ ɾ a b i l m æ cʰ,0.95,"DOĞRU KURALLAR: Vurgu: Sözcük mastar (-mek) formundadır ve yalın halde birincil vurgu her zaman son hecededir [ˈmæcʰ]. Yumuşak G (ğ): İki kalın ünlü (a-ı) arasında bulanan 'ğ' fonetik düzeyde erir, kendinden önceki ünlüyü uzatır ve hece sınırı korunur [aː.ɯ]. Akıcılık ve Ünlü Genişlemesi: 'i' incesinden sonra gelen 'l' daima ince varyantıdır [l]. Kapalı son hecedeki 'e', damaksıl ince [c] ünsüzü komşuluğunda genişleyerek açık/geniş [æ] sesine dönüşür. Kelime sonundaki ötümsüz patlayıcı (k), ince varyanta damaksıllaşarak [c] olur ve kelime sonu kuralları gereği aspirasyon (solukluluk) kazanır [cʰ]. HATA ANALİZİ: Referans 1; vurguyu, ünlü uzamasını ve [æ] gelişimini başarıyla uygulamış ancak kelime sonu patlayıcısındaki aspirasyonu (cʰ) atlamıştır. Referans 2; vurguyu kelime başına alarak (sanki emir kipiymiş gibi) vurgu hatası yapmış, 'ğ' uzamasını ıskalamış ve artdamaksıl/kalın [ɫ] kullanarak damak uyumunu ihlal etmiştir. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kurallar harcoded olarak tanımlanmalıdır: 1) 'Yumuşak G Rezonans Kuralı: <ağı> ve <ağa> tipindeki ardışık dizilimlerde ğ grafemini düşür ve önceki a ünlüsünü uzun [aː] olarak işaretle.' 2) 'L-Uyumu Konkordansı: İnce ünlüler ([i, e, y, œ]) ile ardışık konumlarda yer alan <l> ünsüzünü daima temel [l] olarak al, asla [ɫ] atama.' 3) 'Mastar Sonu Aspirasyonu: Kesin yargı bildiren mastar -mek/-mak bitişlerinde l/m/n/r sonrası e'yi [æ] olarak yaz ve kelime sonlarındaki k'yi mutlaka aspire ederek bağlama göre [cʰ] veya [kʰ] olarak kodla.'",/t͡ʃaː.ɯ.ɾa.bil.ˈmæc/,false
çekemez,/tʃe.ˈcʰe.mæz/,t͡ʃ e cʰ e m æ z,0.95,"DOĞRU KURALLAR: 1) Vurgu: Türkçede geniş zaman olumsuzluk eki olan '-maz/-mez' vurgu almaz, vurguyu kendinden bir önceki heceye iter. Bu kelimede (yeterlilik fiilinin olumsuzu) vurgu, '-mez' ekinden önceki yeterlilik ünlüsü olan 'e' üzerindedir [ˈcʰe]. 2) Damaksıllaşma ve Aspirasyon: İnce 'e' ünlüleri arasındaki 'k' sesi damaksıl [c] olarak gerçekleşir ve hece başında olduğu için soluklu (aspire) telaffuz edilir [cʰ]. 3) Ünlü Açıklaşması: 'm, n, l, r, z' gibi ünsüzlerle kapanan hecelerde 'e' ünlüsü açık [æ] sesine dönüşür. HATA ANALİZİ: Her iki referans da açık ünlü [æ] kuralını başarıyla uygulamış, Referans 1 aspirasyonu [cʰ] da bilmiştir. Ancak her ikisi de vurgu konusunda kritik bir hata yapmış; kelimenin morfolojik yapısını analiz etmeden varsayılan 'kelime sonu vurgu' kuralını işleterek vurguyu son heceye [ˈmæz] yerleştirmiştir. Ayrıca Referans 2, hece başı [c] sesindeki aspirasyonu atlamış, Referans 1 ise izin verilmeyen bağ harfli t͡ʃ sembolünü kullanmıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sistemin algoritmasına şu kurallar eklenmelidir: 1) Morfolojik Vurgu Kuralı (Hardcoded): 'Eğer kelime geniş zaman olumsuzluk eki (-maz/-mez) içeriyorsa, standart son hece vurgusu kuralını iptal et ve birincil vurguyu (ˈ) bu ekten hemen önceki heceye yerleştir.' 2) Aspirasyon Kuralı: 'Hece başındaki ötümsüz patlayıcıları (p, t, k, c) varsayılan olarak soluklu varyantlarıyla (pʰ, tʰ, kʰ, cʰ) haritalandır.' 3) Sembol Seti Kısıtlaması: 'Affrikatları (tʃ, dʒ) her zaman bağ işareti (tie bar) olmadan kullan.'",/t͡ʃe.cʰe.ˈmæz/,false
çeküller,/tʃe.cʰyl.ˈleɾ/,t͡ʃ e cʰ y l l e ɾ,0.95,"DOĞRU KURALLAR: Ünsüzler ve Aspirasyon: 'ç' grafemi izin verilen sembol havuzuna uygun olarak bağ işaretsiz [tʃ] ile gösterilir. 'k' ünsüzü ince 'ü' ünlüsünün etkisiyle damaksıllaşarak [c] varyantına dönüşür ve hece başında olduğu için ötümsüz patlayıcı kuralları gereği aspire edilerek [cʰ] olur. İkizleşme (Gemination) ve Vurgu: Kökün sonundaki 'l' ile çoğul ekinin (-ler) başındaki 'l' yan yana gelerek belirgin bir [l.l] telaffuzu yaratır. İnce l harfi [l] sembolüyle gösterilir. Kelimede birincil vurgu çoğul ekinin (son hecenin) üzerindedir. HATA ANALİZİ: Referans 1, havuzda yer almayan bağ işaretli [t͡ʃ] ile kelime sonu ötümsüz/sızıcı 'r' varyantı olan [ɾ̞̊] sembollerini kullanma hatasına düşmüş, ayrıca çoğu standart kullanımda [e] olan çoğul ekini [æ] olarak vermiştir. Referans 2 ise bağ işaretli [t͡ʃ] hatasının yanı sıra k/ü uyumunu hiçe sayarak ince ve aspire edilmesi gereken velar patlayıcıyı genel [k] ile bırakmıştır (damaksıllaşma ve aspirasyon eksikliği). SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sistemin algoritmasına şu kurallar eklenmelidir: 1) 'Sembol Eşleme (Hard Mapping): ç = [tʃ], c = [dʒ] şeklinde bağ işaretsiz eşlenmeli ve havuz dışı tüm diyakritikler filtrelenmelidir.' 2) 'Damaksıllaşma ve Aspirasyon Senkronizasyonu: İnce ünlülerle (e, i, ö, ü) temas eden k/g seslerini mutlak surette [c/ɟ] damaksıl sembollerine çevir; bu ses hece başındaysa ötümsüz varyantı [cʰ] olarak aspire et.'",/t͡ʃe.cʰyl.ˈlæɾ̞̊/,false
çembalo,/tʃem.ba.ˈɫo/,t͡ʃ e m b a ɫ o,0.85,"DOĞRU KURALLAR: Kelime İtalyanca kökenlidir (cembalo). İlk hecedeki 'e' standart [e] olarak telaffuz edilir. 'a' ve 'o' kalın ünlüleri arasında kalan 'l' ünsüzü standart Türkçe kuralları gereği kalın/artdamaksıl [ɫ] sesbirimciği ile temsil edilir. Vurgu genel kurala uyarak son hecededir. HATA ANALİZİ: Referans 1, 'e' ünlüsünü gereksiz yere [æ] yapmış ve izin verilmeyen bağlama işaretli (t͡ʃ) sembolü kullanmıştır. Referans 2 ise kalın ünlülerin komşuluğunda [ɫ] kullanması gerekirken ince [l] kullanarak hata yapmıştır. İki referans da patlamalı-sızmalı (affricate) ünsüzlerde izin verilmeyen karakter (t͡ʃ) üretmiştir. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme eklenecek kurallar: 1) 'Batı dillerinden alınan ve kalın ünlüler (a, ı, o, u) ile çevrelenen l seslerini, TDK tarafından özel bir inceltme durumu yoksa daima artdamaksıl [ɫ] olarak transkribe et.' 2) 'Ünsüz haritalama tablosunda t ve ʃ seslerini bitişik yaz (tʃ), aralarında veya üstlerinde bağlama işareti (tie bar) kullanma.' 3) 'Kapalı hecelerdeki e sesini fonolojik bir zorunluluk yoksa [æ] olarak genişletme, [e] olarak koru.'",/t͡ʃæm.ba.ˈɫo/,false
çemberdeki,/tʃæm.bæɾ.ˈde.cʰi/,t͡ʃ æ m b æ ɾ d e cʰ i,0.95,"DOĞRU KURALLAR: Türkçede ilgi/aitlik eki '-ki' vurgu almaz ve birincil vurguyu daima kendinden önceki heceye (burada bulunma durumu eki olan '-de' hecesine) kaydırır [ˈde]. /e/ ünlüsü, yanal ve akıcı ünsüzlerle (m, n, l, ɾ vb.) kapanan hecelerde yer aldığında genişleyerek [æ] varyantına dönüşür ('çem' ve 'ber' heceleri). Açık hecelerde ise daralarak standart [e] halinde kalır ('de' hecesi). 'k' ünsüzü ince ünlüyle ('i') komşu olduğu için damaksıllaşır [c] ve hece başı ötümsüz patlayıcı kuralları gereği doğal olarak aspire edilir [cʰ]. HATA ANALİZİ: Referans 1, vurguyu, aspirasyonu ve ünlü varyantlarını (æ/e) doğru uygulamış olsa da, 'ç' sesini yazarken izin verilmeyen birleştirme işaretini (tie-bar, t͡ʃ) kullanmıştır. Referans 2 ise vurguyu yanlışlıkla ilk heceye atamış, ilk hecedeki kapalı hece 'æ' kuralını atlamış ve yine izin verilmeyen (t͡ʃ) sembolünü kullanmıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sistemin algoritmasına şu katı kurallar eklenmelidir: 1) 'Vurgu İstisnası: Kelime yapım veya çekim eki olarak -ki içeriyorsa, bağlama bakmaksızın vurguyu (ˈ) her zaman -ki ekinden bir önceki hecenin başına sabitle.' 2) 'Ünlü Genişlemesi: Sözcükteki /e/ ünlüsü [m, n, l, ɾ] fonemlerinden biriyle kapanan bir hecedeyse bunu [æ] olarak, açık heceyse [e] olarak transkribe et.' 3) 'Karakter Haritalama: Türkçedeki ç ve c affrikat (patlamalı-sızmalı) seslerini haritalarken tie-bar (t͡ʃ/d͡ʒ) karakterlerini filtrele; sistem sadece yan yana dizilmiş [tʃ] ve [dʒ] kullanmalıdır.'",/t͡ʃæm.bæɾ.ˈde.cʰi/,false
çileler,/tʃi.le.ˈlæɾ/,t͡ʃ i l e l æ ɾ,0.95,"DOĞRU KURALLAR: Kelimede vurgu kurala uygun olarak son hecededir. 'ç' ünsüzü [tʃ] olarak gösterilir. Türkçe fonolojisinde 'e' ünlüsü, [l, m, n, ɾ] seslerinden biriyle biten kapalı hecelerde yer aldığında açılarak [æ] sesine dönüşür (örn. -ler -> [læɾ]). HATA ANALİZİ: Referans 1, kapalı hecedeki [æ] kuralını doğru tespit etmiş ancak bağ işaretli [t͡ʃ] ve izin verilmeyen bir diyakritikli [ɾ̞̊] sembolü kullanmıştır. Referans 2 ise bağ işareti hatasını tekrarlamış ve 'e' sesinin açılma kuralını atlayarak geniş (broad) transkripsiyonda kalmıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu katı kurallar eklenmelidir: 1) 'Sembol Kısıtlaması: Yarı kapanmalı (affricate) seslerde bağ işareti (͡ ) kullanma, doğrudan [tʃ, dʒ] yaz. İzin verilen sembol havuzu dışındaki tüm diyakritikleri filtrele.' 2) 'Ünlü Açılması: Eğer bir hece [e] ünlüsü içeriyor ve [l, m, n, ɾ] ünsüzlerinden biriyle kapanıyorsa, dar transkripsiyonda bu ünlüyü daima açık ünlü [æ] olarak haritala.'",/t͡ʃi.le.ˈlæɾ̞̊/,false
çocuk,/tʃo.ˈdʒuk/,t͡ʃ o d͡ʒ u k,1,"DOĞRU KURALLAR: Kelime standart Türkçe kurallarına uyar. Vurgu son hecededir. 'ç' ve 'c' sesleri fonetik olarak [tʃ] ve [dʒ] şeklinde transkribe edilir. Kalın (art) ünlüler ('o', 'u') kullanıldığı için 'k' sesi standart art damak (velar) ünsüzüdür. HATA ANALİZİ: Referans çıktılar, dar çeviri (narrow transcription) kurallarını ihlal ederek köşeli ayraç yerine geniş çeviri işareti olan eğik çizgi (/.../) kullanmıştır. Ayrıca, izin verilen sembol havuzunda bulunmayan ve bağlama (tie-bar) içeren 't͡ʃ' ve 'd͡ʒ' karakterlerini kullanmışlardır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kurallar eklenmelidir: 1) 'Sembol Kısıtlaması: Affricate (patlamalı-sızmalı) sesler için üst bağ (tie-bar) işaretlerini temizle ve daima yalın [tʃ] ve [dʒ] sembollerini kullan.' 2) 'Format Kuralı: Dar çeviri görevlerinde fonetik çıktıyı istisnasız köşeli ayraç ([ ]) içerisinde oluştur.'",/t͡ʃo.ˈd͡ʒuk/,false
çocuklar,/tʃo.dʒuk.ˈɫaɾ/,t͡ʃ o d͡ʒ u k ɫ a ɾ,1,"DOĞRU KURALLAR: Kelimedeki tüm ünlüler art (kalın) olduğu için l sesi velarize (kalın) [ɫ] olarak gerçekleşir. Çoğul eki (-lar) kelime sonu vurgusunu korur ve üzerine alır, bu nedenle vurgu son hecededir [ˈɫaɾ]. ç ve c sesleri standart [tʃ, dʒ] varyantlarıyla gösterilir. HATA ANALİZİ: Her iki referans da patlamalı-sızmalı (affricate) sesler için bağ sembolü (t͡ʃ, d͡ʒ) kullanarak izin verilen sembol havuzunun dışına çıkmıştır. Referans 1 ayrıca kelime sonu r sesi için havuzda bulunmayan ötümsüz/sürtünmeli bir varyant kullanmıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu katı kurallar eklenmelidir: 1) 'Sembol Havuzu Kısıtlaması: ç ve c seslerini dönüştürürken tie bar (bağ) sembolü kullanma, daima havuzda belirtilen [tʃ] ve [dʒ] karakterlerini kullan. Havuzda tanımlanmamış ötümsüzlük/sürtünme diyakritiklerinden kaçın.' 2) 'Kalın L Kuralı: Art (kalın) ünlülerin (a, ɯ, o, u) bulunduğu hecelerdeki l sesini daima velarize [ɫ] olarak işaretle.'",/t͡ʃo.d͡ʒuk.ˈɫaɾ̞̊/,false
çocuğunundu,/tʃo.dʒuː.ˈnun.du/,t͡ʃ o d͡ʒ uː n u n d u,0.95,"DOĞRU KURALLAR: Kelimedeki 'ğ' ünsüzü iki dar ve arka ünlü (u-ğ-u) arasında kaldığında düşer, ünlüler kaynaşarak tek bir uzun ünlüye [uː] dönüşür ve hece sayısı azalır. Kelimenin sonundaki '-du' eki, ek-fiil olan 'idi'nin birleşmiş halidir ve ek-fiiller vurgu almaz; bu nedenle birincil vurgu ek-fiilden önceki heceye [ˈnun] kayar. HATA ANALİZİ: Referans 1, ünlüyü uzatmasına rağmen heceyi birleştirmeyip [uː.u] şeklinde hatalı bir yapı kurmuştur. Referans 2, hece kaynaşmasını [uː] doğru yapsa da her iki referans da ek-fiilin vurgusuzluk kuralını atlayarak vurguyu hatalı şekilde son heceye [ˈdu] koymuştur. Ayrıca her iki referans da izin verilen sembol setinde bulunmayan üst bağ (tie bar) karakterlerini kullanmıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kurallar eklenmelidir: 1) 'Yumuşak G Kaynaşması: İki aynı ünlü arasında (örneğin u-ğ-u) kalan ğ sesini sil; ünlüleri tek bir uzun ünlü (uː) olarak birleştir ve hece düşmesini sağla.' 2) 'Ek-fiil Vurgu Kuralı: Kelime sonuna gelen -di/-du (idi) gibi ek-fiilleri tespit et, vurguyu hiçbir zaman bu eke verme, her zaman bir önceki heceye (tamlayan hecesine) sabitle.' 3) 'Karakter Filtresi: Affricate sesler için kesinlikle üst bağ sembolü (͡ ) kullanma, doğrudan tʃ ve dʒ çıktı ver.'",/t͡ʃo.d͡ʒuː.u.nun.ˈdu/,false
çok,/ˈtʃokʰ/,t͡ʃ o kʰ,0.98,"DOĞRU KURALLAR: Hece Yapısı ve Vurgu: Kelime tek hecelidir ve yalın kullanımda birincil vurguyu alır. Ünsüzler/Aspirasyon: Türkçe dar çeviri kuralları gereği, kelime veya hece sonundaki ötümsüz patlayıcı 'k' sesi soluklu (aspire) olarak [kʰ] telaffuz edilir. Havuz kısıtlamasına göre 'ç' sesi [tʃ] olarak gösterilir. HATA ANALİZİ: Referans 1, dar çeviri kurallarını atlayarak 'k' sesini aspire etmemiş ve havuzda olmayan (t͡ʃ bağlamalı) bir sembol kullanmıştır. Referans 2 ise tek heceli bir kelimenin içine hece sınırı (.) koyarak mantıksal bir fonotaktik hata yapmıştır. Ayrıca iki referansta da vurgu işareti (ˈ) eksiktir. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kurallar eklenmelidir: 1) Heceleme Mantığı: 'İçinde tek bir ünlü barındıran kelimeleri daima tek heceli kabul et ve asla içlerine hece sınırı (.) ekleme.' 2) Sembol Denetimi: 'Yarı kapantılı (affricate) sesleri üretirken üst bağlama (tie-bar) işaretini kullanma, havuza sadık kalarak doğrudan ardışık yaz [tʃ].' 3) Sözcük Sonu Aspirasyonu: 'Sözcük sonundaki ötümsüz patlayıcı ünsüzleri (p, t, k, c) dar çeviride daima soluklu [pʰ, tʰ, kʰ, cʰ] olarak haritala.'",/t͡ʃok/,false
çözülüverdi,/tʃœ.zy.ˈly.væɾ.di/,t͡ʃ œ z y l y v æ ɾ d i,0.95,"DOĞRU KURALLAR: 1) Vurgu: Kelime, tezlik bildiren '-iver' birleşik fiil yapısına sahiptir. Türkçede tezlik fiillerinde birincil vurgu her zaman ana fiili yardımcı fiile bağlayan zarf-fiil ünlüsünün bulunduğu heceye (burada 'lü' hecesine) kayar. 2) Açık 'e' (Vowel Lowering): 'ver' hecesi kapalı bir hecedir ve 'e' ünlüsü 'r' (/ɾ/) akıcısı ile aynı hecede yer aldığında genişleyerek açık [æ] sesine dönüşür. 3) Ünsüz Varyantları: Yardımcı fiildeki 'v' ünsüzü, yuvarlak ünlüden (ü) sonra gelse de ardından düz/açık ünlü (e/æ) geldiği için dudaksıl varyanta [β] kaymaz, standart labiodental [v] olarak telaffuz edilir. Kelime başındaki 'ç' için ise bağlayıcı (tie bar) olmadan [tʃ] kullanılır. HATA ANALİZİ: Referans 1, vurguyu standart dili geçmiş zaman kuralına uyarlayarak kelime sonuna atmış, izin verilmeyen diyakritikli 'β̞' ile birleşik 't͡ʃ' karakterleri kullanmıştır. Referans 2, vurguyu hatalı biçimde '-ver' hecesine yerleştirmiş ve kapalı hecedeki 'e' sesini [æ] olarak açmamıştır. İki sistem de bağlayıcılı 't͡ʃ' sembolünü yazarak izin verilen karakter listesi kuralını ihlal etmiştir. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu üç kural eklenmelidir: 1) 'Vurgu İstisnası (Kurallı Birleşik Fiiller): Eğer kelime -iver (tezlik) eki barındırıyorsa, kelime sonu vurgu kuralını ez; vurguyu (ˈ) kesinlikle -iver ekinden hemen önceki heceye (bağlayıcı ünlü hecesine) sabitle.' 2) 'Kapalı Hece Genişlemesi: [e] ünlüsü, [l, m, n, ɾ] gibi sonorant bir ünsüz ile aynı kapalı hecede bulunuyorsa (örn: ver, gel, sen), [e]'yi [æ] olarak dönüştür.' 3) 'Sembol Kısıtlaması: Affricate sesler için hiçbir zaman birleştirici işaret (͡ ) kullanma; yalnızca [tʃ] dizilimini tanımla ve haritala.'",/t͡ʃœ.zy.ly.β̞æɾ.ˈdi/,false
çünkü,/ˈtʃyɲ.cʰy/,t͡ʃ y ɲ cʰ y,0.95,"DOĞRU KURALLAR: Vurgu: 'çünkü' kelimesi bir bağlaçtır. Türkçede 'belki, sanki, çünkü' gibi bağlaçlarda vurgu genellikle ilk hecededir. Ünsüzler ve Aspirasyon: İnce 'ü' ünlüsüyle hece kuran 'k' ünsüzü damaksıllaşarak [c] varyantına dönüşür ve hece başında olduğu için soluklanarak [cʰ] olarak sesletilir. Ünsüz Benzeşmesi: Damaksıl [cʰ] sesinden hemen önce gelen dişyuvasıl 'n' ünsüzü, gerileyici benzeşme ile sesletim yerini değiştirerek damaksıl genizsil [ɲ] sesine evrilir. HATA ANALİZİ: Referans 1, vurguyu doğru heceye yerleştirmiş ve genizsil/patlayıcı dönüşümlerini mükemmel tespit etmiştir ancak sistemin izin verilen sembol havuzunda olmayan bağlayıcı işaretli (tie-bar, t͡ʃ) karakteri kullanmıştır. Referans 2, hem hatalı karakter kullanmış hem de bağlaç vurgusu istisnasını bilmediği için standart Türkçe kelime sonu vurgu kuralını işleterek vurguyu son heceye atmıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kurallar eklenmelidir: 1) 'Bağlaç Vurgusu İstisnası: çünkü, sanki, belki gibi belirli bağlaç ve zarflarda kelime sonu vurgu kuralını ez, birincil vurguyu (ˈ) her zaman ilk heceye yerleştir.' 2) 'Sembol Filtreleme: Yarı kapantılı ünsüzleri (affricate) transkribe ederken uluslararası standartlarda yaygın olan bağlayıcı işareti kullanma, karakterleri sadece havuzdaki gibi (tʃ, dʒ) bitişik yaz.'",/ˈt͡ʃyɲ.cʰy/,false
çık,/ˈtʃɯkʰ/,t͡ʃ ɯ kʰ,0.98,"DOĞRU KURALLAR: Kelime tek heceli olduğu için vurgu bu hecededir [ˈ]. 'ç' sesi ötümsüz patlayıcı-sızmalı [tʃ] olarak temsil edilir. Kalın ünlü 'ı' [ɯ] sesinden dolayı kelime sonundaki 'k' art damaksıl patlayıcıdır. Türkçede mutlak kelime sonundaki ötümsüz patlayıcılar (p, t, k, c) izole okunuşta kuvvetli biçimde soluklu (aspire) bırakılır, bu yüzden 'k' sesi [kʰ] olarak dar çevrilir. HATA ANALİZİ: Referans çıktılar kelime sonu aspirasyonunu hesaba katmayarak geniş çeviri (broad transcription) yapmıştır. Ayrıca vurgu işareti kullanılmamış ve havuzda olmayan bağlamlı (t͡ʃ) sembolü kullanılmıştır. SİSTEM İYİLEŞTİRMESİ VE KURAL ÖNERİSİ: Sisteme şu kurallar eklenmelidir: 1) 'Tek heceli kelimelerin başına da yapısal tutarlılık için birincil vurgu işaretini (ˈ) yerleştir.' 2) 'Mutlak kelime sonunda yer alan ötümsüz patlayıcıları (p, t, k, c) her zaman soluklu varyantlarıyla (pʰ, tʰ, kʰ, cʰ) işaretle.' 3) 'İzin verilen sembol havuzuna tam sadık kal ve bağ tildesi (͡) gibi harici Unicode karakterlerini temizle.'",/t͡ʃɯk/,false
